"","enddate","sex","quota_age","residency","gensoctrust","trustingroups_1","trustingroups_2","trustingroups_3","trustingroups_4","trustingroups_5","trustingroups_6","trustingroups_7","trustingroups_8","trustingroups_9","trustingroups_10","trustingroups_11","trustingroups_12","trustingroups_13","covidexp","covideffect_1","covideffect_2","covideffect_3","covideffect_4","sars","cultcog_1","cultcog_2","cultcog_3","cultcog_4","cultcog_5","cultcog_6","prosocial","canadaq_1","canadaq_2","canadaq_3","finitepool_1","worrycovid19","finitepool_3","finitepool_4","finitepool_5","finitepool_6","finitepool_7","finitepool_8","longitude_1","longitude_2","longitude_3","personal_1","personal_2","personal_3","personal_4","personal_5","personal_6","personal_7","personal_8","friends_1","friends_2","friends_3","friends_4","friends_5","friends_6","friends_7","friends_8","mediaexp_1","mediaexp_2","mediaexp_3","mediaexp_4","mediaexp_5","mediaexp_6","mediaexp_7","posterstrustq1","socialmediatrustq1","journalisttrustq1","govtrustq1","workplacetrustq1","friendstrustq1","whotrustq1","soughtinfo","prep","govresponse_1","govresponse_2","govresponse_3","govresponse_4","govresponse_5","govresponse_6","govresponse_7","govresponse_8","govresponse_9","govrestrict_1","govrestrict_2","govrestrict_3","sciunderstand","knowledgecert_1","knowledgecert_2","vaccine_1","vaccine_2","num1","num2a","num2b","num3","numeracyq1","demage","demedu","demhealthcare","ethnicmin","politics"
"583","2020-03-23T14:47:39Z",1,3,"DE",4,5,4,5,4,2,4,4,4,3,3,4,5,4,8,5,6,5,1,2,4,5,2,4,5,4,5,4,3,4,7,5,5,4,6,5,6,5,5,3,1,4,6,2,2,5,4,2,4,4,5,2,2,3,4,2,4,2,1,1,1,1,1,1,NA,4,5,5,5,5,5,1,"1,4,5,7,8",5,5,6,6,5,7,6,6,6,1,3,4,3,6,6,1,1,33,30,NA,NA,1,39,5,2,2,3
"584","2020-03-23T14:49:21Z",1,1,"DE",2,3,3,3,2,2,3,5,3,3,2,4,4,3,8,1,3,4,1,2,3,6,1,2,4,5,6,5,5,2,6,7,6,4,2,4,5,4,7,4,1,4,1,3,7,4,3,3,7,2,7,2,5,4,3,5,7,1,1,1,1,1,1,1,3,2,4,7,2,1,7,1,"1,2,4,6,7,9",7,6,6,6,6,3,7,7,5,1,3,1,6,3,3,1,1,20,30,NA,NA,1,19,3,2,2,2
"585","2020-03-23T14:51:22Z",1,2,"DE",2,5,2,2,2,2,1,3,3,4,3,3,3,3,8,7,5,5,2,2,3,6,3,4,3,5,7,5,3,2,5,7,3,5,6,7,5,5,4,2,1,6,6,5,5,6,6,6,6,5,5,5,5,7,6,6,6,2,1,1,1,1,1,1,NA,5,3,5,4,4,5,1,"1,2,4,5,6,7,8,9,10,11",6,4,4,4,5,5,5,5,5,5,1,5,3,6,4,1,1,40,30,NA,NA,1,28,2,1,2,3
"586","2020-03-23T14:52:00Z",1,2,"DE",2,5,3,4,3,3,3,4,3,1,2,1,3,2,8,2,5,6,1,2,2,5,2,2,4,4,5,5,3,1,1,7,2,5,5,5,1,6,7,6,6,4,5,4,5,3,3,3,4,4,6,3,5,5,3,3,4,2,1,1,1,1,1,1,NA,5,5,5,5,5,6,1,"1,4,5,6,7,9,11",5,2,3,4,5,3,3,4,3,2,3,4,4,5,6,1,1,10,30,NA,NA,1,31,5,2,2,5
"587","2020-03-23T14:53:40Z",1,3,"DE",1,5,3,5,3,3,3,4,4,1,3,1,5,3,8,7,6,1,1,2,2,4,3,2,6,3,6,4,3,2,3,4,4,3,5,4,3,3,3,1,1,2,6,2,3,4,2,2,4,2,6,3,3,3,3,3,5,2,1,1,1,1,2,1,NA,3,5,5,6,NA,6,2,"1,4,5,6,7",5,1,6,6,6,6,6,5,3,2,3,3,5,2,4,1,1,2,3,NA,NA,3,38,4,1,2,5
"588","2020-03-23T14:54:11Z",1,5,"DE",3,5,4,3,3,3,2,4,4,1,3,1,4,3,8,5,1,1,1,2,4,3,4,4,3,4,4,4,3,1,7,7,7,7,7,7,7,7,5,1,1,4,6,4,4,4,4,4,4,4,5,4,4,4,4,4,4,2,1,1,2,1,1,1,NA,4,6,NA,6,7,6,2,"1,2,4,5,6,7",5,4,6,5,5,4,5,4,4,4,4,4,5,3,4,1,1,NA,NA,NA,NA,1,56,2,2,2,4
"589","2020-03-23T14:58:21Z",1,3,"DE",2,5,4,4,2,2,2,3,4,3,3,4,5,2,8,1,1,1,1,2,1,6,5,1,5,5,6,5,2,4,6,5,1,1,1,3,7,4,3,2,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1,3,2,2,1,1,1,1,2,NA,NA,4,6,4,4,NA,1,"1,2,4,5,6,7,8,9",6,5,6,6,3,4,4,4,4,1,2,2,6,2,2,1,1,8.6,50,NA,NA,1,43,5,2,2,4
"590","2020-03-23T15:00:54Z",1,2,"DE",7,5,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,2,1,6,1,1,6,6,7,5,3,1,7,6,7,1,1,1,7,1,4,1,1,1,1,7,7,7,1,1,5,1,7,7,7,7,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-03-23T15:00:54Z",2,1,"DE",4,4,3,2,3,2,3,4,5,3,2,4,5,3,8,3,1,1,1,2,2,4,2,3,4,4,6,5,2,1,7,6,5,1,2,2,5,3,5,3,1,1,4,1,2,3,1,1,2,1,4,1,2,3,1,1,2,2,1,1,1,1,1,1,NA,4,5,6,6,5,7,1,"1,2,4,5,6,8,9,10",5,6,6,5,6,4,5,6,6,3,4,4,6,2,3,1,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-03-23T15:01:04Z",1,1,"DE",1,5,5,5,1,1,1,5,5,5,5,5,5,5,3,7,7,4,1,2,3,4,6,6,3,3,7,5,1,1,5,7,7,7,7,7,3,7,7,1,1,3,7,7,7,7,7,1,1,7,7,7,7,7,7,7,7,2,1,1,1,1,1,1,NA,4,5,7,NA,5,7,1,"1,2,4,5,6,7,8,10",7,4,7,7,7,5,7,4,4,2,3,8,4,5,7,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-03-23T15:01:16Z",1,3,"DE",1,4,2,4,2,2,2,3,3,3,2,3,3,2,8,1,1,1,1,1,2,5,2,2,6,5,6,4,3,2,7,7,4,5,6,5,6,5,6,1,1,3,4,5,5,5,2,4,6,4,5,5,4,4,3,4,5,2,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-03-23T15:01:16Z",1,3,"DE",4,4,3,3,2,1,1,5,1,3,2,3,2,2,8,1,4,1,1,2,1,2,2,3,5,3,6,5,4,5,4,7,4,7,1,7,4,6,7,3,1,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,1,1,1,1,1,1,1,6,6,7,6,7,6,7,1,"1,2,4,5,7,8",6,5,5,7,6,6,5,7,6,1,1,1,4,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-03-23T15:01:17Z",1,4,"DE",3,5,4,4,4,2,3,5,4,3,3,3,4,4,1,1,1,1,1,2,2,2,2,2,5,5,6,4,2,2,4,6,5,3,4,4,4,2,5,3,1,3,3,1,3,2,2,3,3,2,5,2,3,3,2,3,5,2,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-03-23T15:01:29Z",1,4,"DE",2,5,4,3,2,2,3,3,4,2,3,2,4,4,9,1,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-03-23T15:01:36Z",1,5,"DE",3,5,3,3,3,2,2,4,4,2,3,2,4,3,9,1,1,2,1,2,4,5,6,4,2,1,4,4,3,2,6,6,4,7,4,7,4,6,4,3,2,4,4,2,3,3,2,2,4,3,5,3,4,4,2,2,4,2,1,1,1,2,1,1,NA,5,5,5,NA,5,6,1,"1,4,5,8,9",5,4,5,7,6,5,5,4,5,2,4,4,4,5,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-03-23T15:01:41Z",1,4,"DE",5,5,4,4,4,3,3,5,5,3,4,4,5,5,8,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-03-23T15:01:46Z",1,5,"DE",4,5,5,4,3,2,3,5,5,4,4,4,5,5,8,1,1,1,1,2,2,5,1,4,3,2,6,5,2,2,5,5,4,5,4,5,5,5,6,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,NA,NA,6,7,NA,5,7,2,"1,4,5,7",7,7,7,7,7,7,6,7,7,2,2,2,7,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-03-23T15:02:10Z",1,5,"DE",4,5,5,3,3,1,1,5,3,3,3,4,3,3,8,1,4,7,1,2,1,6,1,1,6,6,4,5,3,3,7,7,4,7,1,4,7,4,7,4,1,4,3,1,7,4,2,4,4,4,7,1,4,7,2,4,4,2,1,1,1,2,1,1,NA,5,6,7,NA,6,6,1,"1,4,5,6,8,9",7,7,7,1,4,5,7,7,7,1,4,4,6,2,6,1,1,3,25,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-03-23T15:02:12Z",1,5,"DE",4,5,3,3,3,2,3,4,3,4,3,4,4,3,8,1,1,1,1,2,2,5,2,2,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-03-23T15:02:49Z",1,3,"DE",5,5,4,5,4,3,4,5,5,4,4,5,5,4,2,2,3,4,1,2,3,5,2,3,5,5,6,5,4,2,3,6,3,3,5,3,3,6,6,4,2,5,5,1,6,3,3,1,6,5,5,5,6,5,4,1,5,2,1,1,1,1,1,1,NA,5,6,6,6,5,6,1,"1,2,4,8,10",6,6,6,6,5,5,6,5,6,3,4,8,6,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-03-23T15:11:07Z",1,5,"DE",1,5,5,5,1,1,1,5,5,1,1,1,5,1,8,1,1,1,1,2,1,6,1,1,6,6,7,5,3,1,7,7,7,7,7,7,7,7,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-03-23T15:13:31Z",1,2,"DE",3,5,4,3,3,2,4,4,4,3,2,3,4,4,8,1,2,1,1,2,3,5,2,3,4,4,5,4,3,1,5,3,3,3,5,5,4,5,3,2,1,5,1,5,6,6,3,3,4,5,3,5,5,5,4,3,4,2,1,1,1,2,1,1,NA,3,2,5,NA,4,6,2,"1,4,6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-03-23T15:19:08Z",2,2,"DE",3,5,3,4,3,2,3,5,5,1,3,1,5,3,8,2,3,2,1,2,4,5,2,5,4,4,5,4,2,2,7,5,4,5,2,6,7,6,4,2,1,2,3,2,2,2,2,6,2,3,2,2,1,3,2,7,2,2,1,1,1,2,1,1,NA,3,3,4,NA,6,6,2,"1,4,6,7,9,10",6,4,6,6,6,5,7,7,5,3,4,4,5,3,6,1,1,10,35,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-03-23T15:53:32Z",1,5,"DE",3,5,4,4,4,3,4,4,4,4,4,4,5,4,8,1,6,1,1,2,5,6,6,5,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-03-23T16:37:35Z",1,2,"DE",5,5,3,4,4,4,3,4,3,4,3,3,3,3,9,3,2,1,1,2,3,5,3,3,4,4,4,4,4,2,5,4,1,2,2,3,2,2,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-03-23T20:40:11Z",1,5,"DE",1,5,4,4,4,1,3,4,5,4,4,4,5,4,9,1,1,1,1,2,1,6,6,2,3,2,4,5,2,1,7,7,4,4,7,7,7,7,7,4,3,1,1,1,4,1,1,1,4,7,7,4,4,4,4,1,4,2,1,1,1,2,1,2,NA,7,7,7,NA,7,NA,1,"1,4,5,6,7,8,9,10,11",7,7,7,7,7,4,4,7,6,4,8,8,7,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-03-24T15:46:16Z",1,3,"DE",4,3,4,3,4,3,3,4,4,3,4,3,4,4,2,4,4,4,4,2,3,3,3,2,3,2,4,2,2,2,3,3,3,4,4,3,4,4,3,3,3,2,4,3,3,3,2,4,4,3,3,3,3,3,4,4,3,1,2,1,1,1,1,2,4,NA,4,4,3,4,NA,NA,"5",4,3,3,3,4,3,3,3,3,4,4,4,4,3,3,1,1,10,3,NA,NA,2,43,4,2,2,4
"610","2020-03-24T16:05:50Z",2,1,"DE",4,5,2,4,3,2,3,4,4,2,2,3,4,4,8,1,1,1,1,2,5,5,4,4,5,5,6,3,3,2,4,3,3,3,3,4,4,5,5,4,3,2,2,3,3,3,2,3,2,3,4,4,3,5,3,4,4,1,2,1,2,1,1,1,5,NA,3,NA,4,4,5,2,"1,2,4,5,6,7,8,9",4,4,4,5,4,3,2,4,4,5,5,7,5,3,3,1,1,10,25,NA,NA,1,23,4,2,2,4
"611","2020-03-24T16:13:42Z",1,1,"DE",6,5,5,5,5,3,5,5,5,4,3,4,5,4,3,1,5,4,1,2,2,5,2,2,5,5,5,5,4,2,7,7,5,3,3,5,6,3,5,2,1,3,3,2,3,4,2,2,5,2,3,3,4,5,2,2,5,2,1,1,1,1,1,1,NA,6,6,7,7,4,7,1,"1,4,5,6,7,9",6,6,7,7,7,3,5,5,6,1,3,8,6,2,6,1,1,20,25,NA,NA,1,24,3,1,2,2
"612","2020-03-24T16:14:03Z",2,1,"DE",4,5,4,4,3,4,3,5,3,4,3,4,4,5,2,1,5,5,1,2,2,4,4,3,5,5,6,4,4,2,5,6,5,4,2,2,4,3,5,4,1,4,2,4,5,6,2,2,6,4,6,2,6,6,2,2,6,1,2,1,1,1,1,1,4,NA,6,5,7,4,6,1,"1,4,5,7,10",6,6,6,5,6,5,6,6,6,4,5,4,6,2,5,1,1,25,NA,20,NA,1,24,3,2,1,5
"613","2020-03-24T16:16:31Z",2,1,"DE",4,4,3,3,3,3,3,5,5,5,5,5,5,5,9,1,5,1,1,2,3,3,1,3,4,3,5,5,3,1,7,5,5,5,7,7,7,5,4,1,1,4,2,1,5,5,1,1,4,4,2,1,3,5,1,1,1,2,1,1,1,2,1,2,NA,6,7,7,NA,4,NA,1,"4,5,6,9",5,5,7,7,7,6,5,6,5,4,6,5,6,2,3,1,1,15,30,NA,NA,1,20,3,2,2,3
"614","2020-03-24T16:22:36Z",2,2,"DE",3,4,3,3,3,1,2,4,4,2,2,2,2,3,8,3,4,3,1,2,1,6,1,2,4,4,4,5,2,2,3,5,4,5,4,5,3,7,5,2,1,5,5,4,6,6,5,5,5,5,6,5,5,5,5,4,5,2,1,1,1,1,1,1,NA,4,4,6,7,7,6,1,"1,2,4,5,6,7",6,5,5,5,5,5,6,6,6,3,3,4,5,3,3,1,1,40,25,NA,NA,1,30,2,2,2,4
"615","2020-03-24T16:26:29Z",1,2,"DE",2,5,3,3,3,2,3,5,5,4,3,4,5,4,8,1,7,6,1,2,1,6,1,1,5,6,5,4,3,2,2,5,6,6,7,6,2,4,4,2,1,4,5,4,7,5,4,1,4,4,6,4,5,6,4,1,2,2,2,1,1,1,1,2,NA,NA,5,7,7,4,NA,1,"1,2,4,5,7,8",7,7,6,6,7,7,6,7,7,3,4,4,6,2,3,2,1,70,30,NA,NA,2,31,2,2,2,5
"616","2020-03-24T16:31:18Z",2,1,"DE",5,5,4,4,4,3,3,4,4,3,2,4,5,3,8,1,1,1,1,2,3,4,3,2,3,5,6,5,3,1,4,6,3,2,5,5,5,3,4,2,1,3,3,2,3,2,2,3,4,3,3,2,2,3,2,3,4,2,1,1,1,2,1,1,NA,3,4,6,NA,5,7,1,"1,4,5,6,7,9",4,5,6,5,6,4,6,6,6,4,4,4,4,3,3,1,1,25,NA,23,55,1,23,3,2,2,3
"617","2020-03-24T16:32:13Z",1,1,"DE",4,4,2,3,3,2,2,4,3,3,1,3,3,3,8,6,6,3,1,2,3,5,2,3,3,3,6,5,2,2,7,7,7,6,7,7,7,7,7,4,1,3,5,2,6,6,4,3,2,1,6,3,3,6,1,3,1,2,1,1,1,1,1,1,NA,3,3,6,6,6,6,1,"1,2,4,5,6,7,9",7,6,6,5,6,6,7,6,6,4,4,4,6,2,3,1,1,30,30,NA,NA,1,24,4,2,1,1
"618","2020-03-24T16:33:01Z",2,2,"DE",5,5,4,5,3,3,2,5,4,4,3,3,5,5,8,1,6,3,1,2,3,6,1,2,4,6,4,5,3,1,5,7,5,5,7,7,6,6,7,4,2,4,2,1,5,4,1,4,4,4,3,1,6,4,4,4,4,2,2,1,1,1,1,1,NA,NA,5,7,4,5,7,2,"1,4,6,7,8,9,11",7,6,7,7,6,7,4,7,6,2,3,3,5,3,4,2,1,3,30,NA,NA,1,25,3,2,2,4
"619","2020-03-24T16:37:40Z",2,2,"DE",2,5,3,3,3,2,2,4,4,3,3,3,3,3,8,1,5,2,1,2,2,4,1,2,4,4,4,5,4,1,7,7,4,6,3,6,6,5,2,5,7,3,2,1,5,2,2,2,6,2,4,1,2,5,1,1,6,1,1,1,1,2,1,1,5,6,6,6,NA,6,6,1,"1,4,5,6,7,8,9",7,6,7,7,6,6,7,4,7,4,4,8,6,2,5,1,1,NA,NA,NA,NA,1,33,1,2,4,5
"620","2020-03-24T16:38:55Z",1,3,"DE",2,5,3,4,3,3,3,3,3,3,2,3,3,3,8,6,6,6,1,2,2,5,3,1,1,6,3,5,4,1,6,7,4,2,5,5,5,6,6,3,2,4,6,2,6,4,2,3,6,3,6,2,2,2,2,2,6,2,1,1,1,1,1,1,NA,3,3,3,3,3,NA,1,"1,4,5,6,7,8,9,10,11",5,5,5,5,5,5,5,5,5,1,1,2,3,4,4,2,2,15,25,NA,NA,2,42,4,2,2,4
"621","2020-03-24T16:40:48Z",2,2,"DE",5,5,3,3,4,3,2,4,4,4,3,3,4,3,8,5,4,2,1,2,2,5,1,2,2,2,5,4,3,2,6,5,3,5,2,5,6,6,4,2,1,2,3,2,2,2,2,2,3,3,4,2,2,4,2,2,3,2,1,1,1,2,1,2,NA,5,5,6,NA,6,NA,1,"1,2,4,6,10",6,6,6,6,6,5,5,6,6,4,4,4,6,2,3,1,1,5,25,NA,NA,2,30,5,2,2,5
"622","2020-03-24T16:41:45Z",2,2,"DE",3,3,4,3,4,2,4,5,4,3,3,4,3,3,8,4,6,3,4,2,2,2,2,4,3,5,5,3,2,4,4,4,4,5,4,4,5,5,4,5,5,5,5,6,6,4,3,4,5,4,3,4,3,4,6,5,4,1,2,2,1,1,2,2,5,NA,NA,5,6,NA,NA,2,"2,7",5,6,3,3,6,5,4,4,6,6,6,3,6,5,3,1,1,10,30,NA,NA,1,28,4,1,2,2
"623","2020-03-24T16:41:56Z",1,5,"DE",4,5,2,4,3,1,1,4,4,1,2,1,4,4,8,1,1,1,1,2,2,4,2,3,4,3,5,4,3,3,3,7,1,7,1,5,3,5,7,5,3,4,1,2,5,3,2,4,5,2,1,1,1,3,2,2,4,2,2,1,1,1,1,2,NA,NA,5,6,6,6,NA,1,"1,2,4,5,6",7,6,6,6,1,6,4,5,5,2,2,2,5,3,5,1,1,40,25,NA,NA,1,56,4,2,2,3
"624","2020-03-24T16:42:20Z",2,2,"DE",1,4,2,3,3,2,3,3,3,2,3,2,2,3,3,7,6,6,6,2,5,4,3,2,2,4,3,5,2,2,4,6,3,3,6,2,5,2,6,2,2,4,4,5,5,5,4,5,5,6,5,5,5,5,5,6,4,1,1,1,1,2,2,2,3,4,4,5,NA,NA,NA,1,"2,5,8",5,5,4,3,5,4,4,6,5,3,5,5,3,4,6,1,1,25,NA,16,20,1,28,2,2,2,3
"625","2020-03-24T16:44:34Z",2,1,"DE",4,5,3,4,4,2,2,5,4,2,3,3,3,3,8,4,4,1,1,2,3,4,3,5,3,4,4,4,4,2,3,5,5,6,4,3,2,4,5,2,2,4,4,4,5,5,4,6,4,4,3,3,5,4,4,5,5,2,1,1,1,1,1,1,NA,3,4,5,3,3,4,1,"1,4,5,6,7,11",6,5,5,6,5,7,6,5,4,2,2,2,5,3,5,1,1,10,30,NA,NA,1,22,3,2,2,4
"626","2020-03-24T16:45:46Z",2,2,"DE",5,5,2,3,3,2,2,5,4,1,1,1,4,2,1,5,7,7,1,2,3,6,2,3,2,3,4,4,4,2,4,6,3,7,4,7,5,7,5,3,1,3,1,1,6,2,2,5,4,4,6,5,6,5,4,5,5,2,1,1,1,1,1,1,NA,5,3,5,5,4,5,1,"4,6,7",4,4,3,5,3,5,2,4,3,4,4,4,4,4,5,1,1,25,NA,22,15,1,27,4,2,2,6
"627","2020-03-24T16:45:49Z",2,1,"DE",2,4,3,3,3,2,2,4,5,3,3,4,5,3,8,6,6,1,1,2,1,5,3,1,4,4,5,4,3,2,5,4,6,6,6,4,6,6,5,3,1,1,3,3,2,1,1,1,4,1,2,2,5,5,3,5,5,2,1,1,1,1,1,2,NA,5,5,7,5,2,NA,1,"1,2,4,6,7,9,10",3,5,6,4,6,6,6,6,6,4,4,4,5,2,4,1,1,40,30,NA,NA,2,22,3,2,4,4
"628","2020-03-24T16:47:20Z",1,2,"DE",3,5,4,4,4,3,3,4,4,3,3,3,4,3,8,1,1,2,1,2,2,6,2,1,4,4,5,5,3,1,7,7,4,5,5,5,5,5,6,4,1,3,2,1,5,7,3,4,5,4,2,1,5,4,3,3,5,2,1,1,1,1,1,2,NA,4,6,5,5,6,NA,2,"1,4,7",4,2,5,5,5,3,6,5,3,2,2,2,4,6,5,2,1,25,NA,10,40,1,32,2,2,2,4
"629","2020-03-24T16:47:29Z",2,1,"DE",3,3,2,3,3,1,3,4,5,3,3,5,5,4,8,1,6,3,1,2,1,6,3,2,5,5,5,5,2,2,5,6,6,1,2,2,3,3,6,2,1,2,5,1,4,5,1,3,3,1,5,5,4,6,1,3,4,2,1,1,1,1,1,1,NA,3,5,7,6,4,7,1,"4,7",7,6,7,6,7,7,4,6,7,1,4,4,6,2,2,1,1,25,NA,33,20,1,19,3,2,1,2
"630","2020-03-24T16:47:29Z",2,2,"DE",5,5,3,4,2,2,3,4,4,3,3,4,3,4,8,3,4,2,1,2,3,5,2,2,3,4,5,4,4,2,3,6,3,2,5,3,3,3,4,2,1,2,4,2,5,3,3,2,5,3,5,2,3,3,3,2,6,1,1,1,1,1,1,2,5,4,5,5,3,5,NA,1,"1,2,4,5,9,11",5,5,5,4,4,5,5,5,5,3,5,5,6,3,3,1,1,25,NA,20,NA,1,30,4,2,2,3
"631","2020-03-24T16:48:21Z",2,2,"DE",2,3,2,3,3,2,2,3,4,3,3,3,3,4,8,4,4,4,3,2,4,4,4,4,4,3,4,3,3,3,5,5,4,3,4,5,4,5,4,2,2,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,2,1,1,2,1,1,1,NA,5,4,NA,4,4,4,1,"1,3,7,9,11",4,4,4,4,5,4,4,5,5,4,3,4,5,4,4,1,1,5,10,NA,NA,2,30,3,2,2,4
"632","2020-03-24T16:48:49Z",2,2,"DE",4,3,3,3,3,3,3,3,3,3,3,3,3,3,8,1,7,7,1,2,3,6,4,4,6,6,7,5,3,1,7,7,7,7,7,7,7,7,7,1,1,1,7,1,1,7,1,1,4,1,4,1,4,4,1,1,4,2,1,1,1,2,1,1,NA,4,4,4,NA,4,4,2,"4,5,6,8,10",7,7,7,7,7,7,7,7,7,1,1,1,7,1,1,1,1,10,25,NA,NA,1,25,3,2,2,4
"633","2020-03-24T16:49:05Z",1,3,"DE",3,4,2,3,1,1,1,3,1,1,3,1,3,2,9,2,5,6,2,2,5,4,4,5,5,1,4,4,3,3,4,5,6,6,1,7,4,7,4,3,1,4,2,5,4,6,4,4,4,4,2,6,4,4,2,2,4,2,2,1,1,2,1,1,NA,NA,4,4,NA,3,4,1,"1,4,5,6,7,8,9,10,11",5,4,4,4,4,4,4,3,4,8,8,8,4,4,2,2,2,2,NA,NA,NA,1,40,2,2,4,4
"634","2020-03-24T16:49:14Z",2,1,"DE",4,2,2,2,2,2,2,2,2,2,2,2,2,2,8,4,4,4,4,2,3,4,4,3,4,3,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,1,"1",4,3,4,3,3,5,3,4,4,5,4,5,5,4,4,1,1,80,40,NA,NA,1,20,3,1,1,5
"635","2020-03-24T16:49:44Z",1,5,"DE",7,5,5,5,5,5,5,5,4,4,3,4,4,5,8,2,1,2,1,2,2,5,2,3,4,5,5,5,3,2,7,6,2,2,2,3,7,3,6,5,2,2,3,1,2,2,1,2,4,2,2,1,2,2,1,2,3,2,2,1,1,2,1,1,NA,NA,5,5,NA,6,6,2,"4,6",7,5,5,6,5,3,2,5,5,4,4,4,6,2,5,2,2,10,25,NA,NA,1,61,3,2,4,3
